NOC 2006,Occupation,Skill Level,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
7332,Electric Appliance Servicers and Repairers,B,3757.9789607714224,3741.2117933886238,3923.0032605113443,3873.1031773763857,3957.3333403851921,4109.7028072266958,4024.9241606711826,4086.3418431600812,4116.5437591611726,4170.8746498562532,4224.2410189835073
7333,Electrical Mechanics,B,2104.9380375222481,2096.59181421011,2112.5853286931397,2102.9801509829367,2190.6333934263016,2122.4734979045047,2106.4342891696565,2130.7729591697116,2153.8188219052427,2187.4327663892345,2184.5592410950712
7334,Motorcycle and Other Related Mechanics,B,1590.9792422095352,1681.8652171041874,1751.4344261516326,1744.3723670662357,1711.2294190661162,1742.7707403097429,1805.9285177100196,1824.2401238744415,1819.5597191923414,1818.8988383687356,1839.5886675595893
7335,Other Small Engine and Equipment Mechanics,B,2884.967501321049,2872.1117672301998,2883.3966385832032,3005.2392004447747,2948.1398742262904,2963.7521642712695,2973.4646087181495,3015.3135115152209,3059.0462934163975,3056.4599321940022,3076.0389225725457
7341,Upholsterers,B,2946.9636839510349,2933.8347936669293,2992.3248159475065,3118.7703130014979,3138.8712193405891,3214.1033618763263,3152.0765350697702,3199.53558946059,3239.8657973859295,3257.831058685656,3279.4328032795306
7342,"Tailors, Dressmakers, Furriers and Milliners",B,7483.9416806838599,7450.566540710447,7658.9942071066944,7982.6373240321682,8022.3766772235394,7994.6635037027618,8005.7899739626937,8126.8683358724056,8217.5121721474115,8247.8935068119335,8286.7571819930999
7343,Shoe Repairers and Shoemakers,B,387.99060616397412,409.10235014361342,401.20762374018955,390.82064454321659,383.39508072592093,398.15696683924807,414.06363872572217,402.51419679160381,399.9187654740287,399.76824273709195,409.5150030640367
7344,"Jewellers, Watch Repairers and Related Occupations",B,1164.9936864631143,1159.7955665550539,1207.7697200645707,1185.4774686253775,1234.8887499543807,1266.7964711340353,1260.4873210780188,1271.9933631776576,1268.3102726337424,1287.7398817124551,1297.4978917897638
7351,Stationary Engineers and Auxiliary Equipment Operators,B,5260.7525955900983,5236.5018710605245,5135.4495319336947,5296.7047028561292,5485.6240694162607,5604.7909951038946,5531.7583922526874,5559.5529323655501,5625.7194456397283,5681.8652346756053,5717.1904423091619
7352,Power Systems and Power Station Operators,B,4687.2865551008899,4774.4739506552687,4744.8972678851933,4713.685700803795,4728.4052838071193,4893.763152938548,4915.9100576148721,4932.2586081052996,4951.0569258236437,4989.5038640326402,5039.093689899546
7361,Railway and Yard Locomotive Engineers,B,1598.9434446178172,1591.8567464052542,1561.1376042262443,1610.3934287371821,1594.7087567686251,1656.1099332880567,1641.1465011128225,1646.9472356328474,1661.581806891812,1672.0381355568481,1690.0156885053655
7362,Railway Conductors and Brakemen/women,B,2273.9156037525654,2263.8413015899023,2222.5602495273415,2316.4781075077303,2361.3590599469935,2297.5392028542246,2312.2946851242573,2341.4030832705616,2381.3120577304435,2389.4375712118567,2392.9035454963905
7371,Crane Operators,B,4428.8844138217592,4680.8920075410215,4590.5616500773795,4505.831960156901,4693.6372427956376,4712.6021981427766,4841.1536993120553,4809.8946877931139,4812.0469779012865,4876.9322928311003,4910.3604388335189
7372,"Drillers and Blasters - Surface Mining, Quarrying and Construction",B,1157.9526766399863,1152.8268384795431,1200.5127353777179,1251.2423317680332,1227.4688185517334,1213.9267313948681,1222.6554715198081,1258.4863338762893,1268.7739581097439,1264.9407886702127,1271.5047257290551
7373,Water Well Drillers,B,167.99497295431004,177.59481878400564,174.16765074137936,181.52738493250698,189.0935352245414,184.93494135931289,188.71729081841497,190.47188416819392,194.3635260157383,197.47149057939615,195.1323786231971
7381,Printing Press Operators,B,10512.484619222832,11112.361510545019,10853.301550374035,11075.505627848373,10763.178538529237,10863.253314780621,11267.826052297813,11269.473180133153,11309.906239613549,11333.048712966014,11440.836401701452
7382,Commercial Divers,B,585.98917299418986,582.38661452862277,606.47664013888289,632.10428578238441,659.35877053569175,684.74610481230945,670.62054622524886,700.76550570877077,726.37227757247695,733.0183037277086,735.7615213774219
7383,Other Trades and Related Occupations,B,1408.9920971582726,1488.4136998028966,1492.7234224076544,1557.2494415294238,1598.0797766063461,1562.9343937789204,1625.374804628769,1638.5517500445656,1651.098883487389,1655.2242740874469,1653.4725721754626
7411,Truck Drivers,C,103067.78404882558,107090.31943365303,107637.65280314392,109060.78978678132,111415.73167598255,111335.55719460636,112609.43440756267,113467.88788663808,114221.43158627025,115042.10481465523,115684.76309177099
7412,"Bus Drivers, Subway Operators and Other Transit Operators",C,32602.888378915937,34466.080140950449,35216.04791832604,35295.685651354295,35116.325691749153,35578.48122766328,36199.848619230965,36467.226301668452,36577.885656284605,36762.860191769585,37070.24422390588
7413,Taxi and Limousine Drivers and Chauffeurs,C,19201.365757234846,20099.02136301481,20570.10273391907,20649.134729312947,20754.340904143552,20946.284810117362,21227.076128221586,21407.516065348089,21494.220335536127,21622.169828388731,21781.918047102459
7414,Delivery and Courier Service Drivers,C,26731.440453447329,26611.583914964802,26632.761972970129,27227.212218971297,27769.84570491227,28300.1504666029,28130.012636231229,28374.128271097365,28622.437719682875,28849.52773617164,29046.309694628926
7421,Heavy Equipment Operators (Except Crane),C,22037.239393349675,21938.553568083818,22109.641758438203,22520.621157079673,22726.683021158085,23375.128511285067,23212.745817347379,23418.688693158707,23596.550684793598,23768.152253625056,23962.060667430491
7422,Public Works Maintenance Equipment Operators,C,14338.836634072963,14273.947486136349,14902.943558720381,15542.646647111673,16190.471770159802,16672.647832837916,16328.709455872322,16679.272631185686,16942.400191641846,17154.000704285081,17221.664244784784
7431,Railway Yard Workers,C,135.99516709836374,143.76723405679235,149.71406780568469,156.04047652800347,153.07571886157726,151.42800513487072,157.47766845010008,159.47858794156966,158.32604616171847,154.57633504924982,157.66270224261183
7432,Railway Track Maintenance Workers,C,2026.9202390263918,2141.7089422718545,2230.2992743783802,2255.0429995049885,2206.2197567284111,2188.8498695007293,2258.435481003808,2289.9850923994677,2292.9450755544226,2295.6155929731358,2312.0025862193297
7433,"Deck Crew, Water Transport",C,838.97310848976713,835.25191389668623,869.80154057690538,889.88727715779839,926.978214772039,962.66971816466332,942.81090128820972,979.33463970145624,1002.1132957443328,1027.2138170049525,1036.9328308552513
7434,"Engine Room Crew, Water Transport",C,284.98987222818874,283.72681222641415,278.25154297579633,290.0095094452455,302.09724785304377,313.72891812762077,307.25703580443064,312.94115361931165,326.52503858518412,336.141635294585,335.75371751362218
7435,Lock and Cable Ferry Operators and Related Occupations,C,170.99462422350823,180.76615458116109,188.24342346779287,184.97088641248325,181.45645306451991,188.44308285379452,195.9715265107792,196.15529903871172,191.55733945439707,187.17931160834829,193.68453225876868
7436,Boat Operators,C,637.98223384536448,636.14537894115131,662.45909940580907,690.45237411631877,719.23076729429727,746.92335700269007,731.51515013578273,759.45708486420654,794.36928356239366,816.97485856181493,816.65109362975215
7437,Air Transport Ramp Attendants,C,1995.9290700612796,2109.9955820648102,2198.0635892860419,2157.4931188953401,2116.5009070869878,2197.992681219826,2292.6431944699257,2284.6885995623866,2251.5369718293887,2258.7338315494435,2304.0298981490137
7441,Residential and Commercial Installers and Servicers,C,17548.535041060819,17662.505106925306,17321.659729770596,17331.426096923245,18053.808423630569,18108.973911159606,18124.508287094242,18150.1309895497,18314.126742644352,18543.478156841942,18627.224273144282
7442,Waterworks and Gas Maintenance Workers,C,1512.7726013262504,1505.2454053826455,1489.3287190490939,1535.8169347468267,1567.2364450754603,1603.4474919456138,1586.5177129589704,1599.3585997763751,1615.8634984441089,1628.9526726654424,1640.221303270461
7443,Automotive Mechanical Installers and Servicers,C,5919.9779777885014,5893.5534373389191,5911.1126616559804,6084.4343861092811,6369.3025021317089,6410.4158143790028,6317.2375081257896,6389.6163219048121,6463.7774161248917,6528.5635591401851,6555.3000752311582
7444,Pest Controllers and Fumigators,C,788.99798529872407,834.06137973556463,817.96592982842662,802.86843062676007,836.33237986149993,868.53374066265269,881.60873035402358,860.55685450058127,850.32212790051017,871.71600339133761,884.65411234046621
7445,Other Repairers and Servicers,C,2289.960401169134,2420.7865161915838,2408.4690719583168,2427.1314657365992,2381.0161445331501,2328.65222265281,2421.6836397734769,2419.4840025944613,2415.9229427965793,2412.3067415996725,2430.6312470843245
7451,Longshore Workers,C,152.9945629856592,161.73813831171796,158.61696746620359,165.31958253809034,172.21018372136928,168.42289289204749,175.15151482209359,171.24910884015119,175.96617500193588,178.8928472375828,178.83309026976917
7452,Material Handlers,C,72978.412035397196,77148.034832394624,77294.98613594583,76359.661157533177,77737.680611298143,78416.934726288076,79742.148353566809,80071.009240197222,80320.070516297012,80966.813348349024,81560.709600761067
7611,Construction Trades Helpers and Labourers,D,47695.603814938484,47481.930965599291,47604.68258423666,49183.268903350268,50596.267327047637,51199.497775384494,50688.662156027305,51228.470871184174,51778.144235136337,52203.850038280827,52487.528038859004
7612,Other Trades Helpers and Labourers,D,6541.6924147417012,6513.7702934996223,6783.2079645425847,7069.8433255764558,7335.543826764957,7503.2430854752856,7348.4594374147018,7544.6263202512955,7677.8408585305096,7740.7091242065389,7768.94917050409
7621,Public Works and Maintenance Labourers,D,4583.9443620579914,4844.74436754823,4856.9259093536311,4938.5920575143846,4844.7591679709249,4826.0902926725003,5018.8962492314458,5031.5340846947956,5036.8764243617215,5035.4383621314828,5081.7432133394341
7622,Railway and Motor Transport Labourers,D,730.97427967537669,771.69177117122399,798.38795939102329,802.6319914731373,787.38204217108535,793.20138357139786,832.31743875616326,837.02053967165966,835.63033908688658,834.61052012015318,843.6489355389931
8211,"Supervisors, Logging and Forestry",B,1137.9653091086452,1166.5035509733675,1197.0953409222548,1224.4318166799997,1201.1677005843558,1254.7434048778593,1267.0190055902292,1277.6056314350369,1281.8490617071536,1283.4448842281899,1299.3626232233369
8221,"Supervisors, Mining and Quarrying",B,2041.482941682199,2157.5656246126778,2130.0590805647157,2090.7437940747259,2177.8870192443114,2131.9032763772966,2177.7962548076207,2182.4648231148662,2190.6600720826896,2219.1751094405813,2225.575843769413
8222,"Supervisors, Oil and Gas Drilling and Service",B,258.87976843061597,273.79201214534487,281.90142582973044,293.81362392016223,288.23118647307109,299.3289708699287,308.57439300133836,310.95986870169304,311.54626738982927,307.46703984904144,313.95608373237411
8231,Underground Production and Development Miners,B,5815.2912744065761,5989.3865810952993,5874.2250320484663,6122.4498574444242,6288.1409903745298,6167.4245010296709,6234.1247172988033,6288.1042392037843,6367.9373974806322,6404.8186974531263,6422.7722220231135
8232,"Oil and Gas Well Drillers, Servicers, Testers and Related Workers",B,791.5656834931591,787.46634616518406,772.27007229783612,802.8221097152674,787.56854810007769,817.89235186441374,801.02013268419739,801.34385584799168,808.28419861629754,811.88284662798083,827.43085783761353
8241,Logging Machinery Operators,B,949.97104011705881,1004.2564089291628,1045.7967883663669,1084.771194971562,1064.1606205847831,1074.6348785436662,1117.5673530900494,1127.9959418277974,1127.1242226070565,1119.5099614901196,1133.18599181588
8251,Farmers and Farm Managers,B,48250.711921747563,48035.437747047399,49497.664163884321,50905.724920846711,51951.893543592683,52005.025317937921,51993.013390304201,52688.62106960627,53140.70755628898,53487.647333376633,53755.006811535211
8252,Agricultural and Related Service Contractors and Managers,B,409.99759268925072,407.17278634815273,399.31529005912114,391.94496958474343,403.63106997633133,419.17210320392724,409.27823344562137,403.53533937357685,405.97434298295366,412.55161512720633,418.68367563396578
8253,Farm Supervisors and Specialized Livestock Workers,B,3165.9646977734046,3296.8409108694068,3233.219539630566,3296.8470222500837,3341.8644249096478,3452.4980661347977,3461.7121851662778,3449.6673185325817,3480.8567564785853,3511.4853971504449,3543.4289661757416
8254,Nursery and Greenhouse Operators and Managers,B,4294.9735058266524,4276.8075744454845,4432.5846180040389,4417.6389041470393,4336.2102174459114,4503.1676292572247,4410.2722062868343,4459.4660670584917,4480.5170810293321,4517.2506384640847,4583.6617316112151
8255,Landscaping and Grounds Maintenance Contractors and Managers,B,12028.96208502853,12397.504916118616,12529.744689613886,12727.192467662033,13027.32064522634,12970.885976271671,13114.523752771976,13230.267642656911,13322.50773917331,13416.840280041246,13484.80228180938
8256,"Supervisors, Landscape and Horticulture",B,3203.9792247623163,3189.6865412336974,3108.6964957257787,3125.6333961781274,3167.5301126592963,3292.7549375999756,3273.0662958120702,3281.6602726855772,3304.3716885210811,3334.3001049647505,3365.8258254613456
8257,Aquaculture Operators and Managers,B,0,0,0,0,0,0,0,0,0,0,0
8261,Fishing Masters and Officers,B,122.90330188679245,122.45051246746672,127.51559116922235,125.16198399004016,130.37879596460644,135.39877878848188,132.60564883911513,137.02008034061728,138.69330731792044,144.22226214558185,146.1030570548167
8262,Fishing Vessel Skippers and Fishermen/women,B,375.75906247941077,374.32026601700187,367.09674401850032,381.84006581894818,397.75534442068874,413.07014315891155,404.54895440444182,408.72814427801086,416.10405768137161,422.65708818159044,425.5963554717033
8411,Underground Mine Service and Support Workers,C,728.75368647069854,770.63465966467322,755.76319833683203,741.81379809864302,763.15224630099272,792.53594756751465,800.52654856755953,794.43751509772858,792.34382062491284,803.35437259607909,813.230453269328
8412,Oil and Gas Well Drilling Workers and Services Operators,C,253.85635646678563,262.42354969076615,257.35938391399583,255.14425291223245,250.29653069377969,259.93371452826869,260.20308285778617,258.97509246429951,259.40089612072347,260.85576877644883,265.29127932821598
8421,Chain Saw and Skidder Operators,C,1701.9397831527115,1798.147530119885,1776.9452750242092,1744.1475335548523,1711.0088564822145,1776.8879431483149,1808.7386912547886,1801.4098991808137,1794.5214070943707,1801.0742472418381,1833.9263522500096
8422,Silviculture and Forestry Workers,C,434.98477016496162,459.84372450150886,454.2642254319141,443.23364412674624,461.70783913686432,453.53871063452817,460.75090553890612,462.29246088998991,464.62678241391473,470.55925973587614,471.93669221500664
8431,General Farm Workers,C,21041.856095530602,21014.911833691374,21504.747982684898,21626.743206253384,22376.699443834572,22250.995340601472,22409.827061848402,22643.638380296936,22788.82069986211,22980.389266196515,23083.515979682386
8432,Nursery and Greenhouse Workers,C,6935.9176637140808,7332.1278097546574,7698.2733949254207,7954.5538770321537,7996.6655536293292,7820.8008631549892,8072.5477313624306,8188.1961139000105,8237.2418391421652,8257.1203910201821,8282.7629491959397
8441,Fishing Vessel Deckhands,C,27.977987421383649,29.599134832897622,30.741355508329985,32.040379663339976,31.431614589106815,30.740362274129684,31.968462477261802,32.489798601439787,32.833060081276223,32.303097196332907,31.947310002778682
8442,Trappers and Hunters,C,119.90566037735849,126.8534350932771,132.10063757032842,129.66240232309917,128.2425267229965,129.58809731622063,134.76523761433666,136.31789217976856,132.73338032188667,133.78290148687489,135.50679337843442
8611,Harvesting Labourers,D,2273.9879321141625,2263.8408738378002,2230.4642606066081,2234.292352435571,2335.8339778468717,2436.9907126352268,2369.3698229066335,2385.1821721031238,2407.8163698606309,2438.7190320801947,2457.7835669537039
8612,Landscaping and Grounds Maintenance Labourers,D,26558.692150797688,26970.087692596935,28003.119786771396,28528.574272442213,28984.274822743824,28756.299930708225,29098.388533419937,29469.305186244259,29654.868950030403,29823.066937998861,29968.478123418739
8613,Aquaculture and Marine Harvest Labourers,D,96.986991524917428,102.53985019578622,100.5610685804515,98.70497299038081,102.81904328258206,106.77789256847026,111.04374926278334,108.56967597120412,106.24199232540384,110.8110599622139,114.29713152519561
8614,Mine Labourers,D,696.81171450103841,693.88627462962916,720.71368778085889,739.2032320183539,743.20968691927544,746.18691425282361,750.54282294216978,760.483833811973,765.68100017410325,769.47690638109293,774.19622925941758
8615,"Oil and Gas Drilling, Servicing and Related Labourers",D,158.9038217920756,167.02369853640556,173.66928979328836,181.00796492129879,177.56882677138833,175.19236119852033,182.93363737047378,185.97612030373747,187.97175561680203,185.82570448321661,187.36566128099307
8616,Logging and Forestry Labourers,D,539.98356808164567,569.78337221835488,592.98595929746671,609.67739296346315,598.09356647389313,593.53886127768226,617.25118687048871,620.91521028575823,619.33588503618614,614.96208802432443,621.92273253903716
9211,"Supervisors, Mineral and Metal Processing",B,5309.9796201879799,5286.2785061946452,5504.9418160046116,5647.2515296011816,5813.762844712579,5689.5008183253385,5740.370567351978,5836.5440746922677,5882.0028783224616,5917.7501047883025,5933.5397757476358
9212,"Supervisors, Petroleum, Gas and Chemical Processing and Utilities",B,6938.6974634079734,7260.2484267780301,7215.4603293895389,7292.0952335511829,7526.2823640700162,7494.2805020733958,7580.007833738955,7626.8050990324409,7681.5663267121909,7745.6691757749122,7783.7565925273375
9213,"Supervisors, Food, Beverage and Tobacco Processing",B,5715.892171740461,6042.4522831420509,6292.9127180204441,6342.2683884479547,6327.183869372474,6203.1754142168656,6430.8216196603225,6495.3857702112164,6510.7904014405276,6531.1696863002817,6567.2591948705931
9214,"Supervisors, Plastic and Rubber Products Manufacturing",B,3345.9694332452282,3537.0968063958908,3468.8390429693468,3644.2207401535493,3576.8903106975495,3513.65127817956,3664.6535328929422,3672.8378501983339,3700.4571729017421,3703.7307246578475,3726.5316655147949
9215,"Supervisors, Forest Products Processing",B,2075.7980346605291,2195.621657534663,2153.251252707038,2186.5686245149691,2225.7161338779028,2176.7676098266238,2263.7311218915752,2246.6058589143017,2259.3327511050375,2271.9027474138534,2281.8049225567211
9216,"Supervisors, Textile Processing",B,614.970457311215,650.1238899290388,637.5780069397631,625.80999444298095,642.49598119405789,667.23404634660449,685.84603823436294,670.56527005563555,669.76622866623291,682.25463877081836,694.78834147964074
9221,"Supervisors, Motor Vehicle Assembling",B,5934.9503842376316,6272.9027051656594,6151.8502341370186,6012.3836324182093,6244.3223581827242,6192.6590879249106,6409.9418246489495,6373.9392949925723,6393.9994587648534,6459.4242601171827,6497.911344102502
9222,"Supervisors, Electronics Manufacturing",B,2384.8152672938263,2374.3454310676275,2472.558612452005,2519.9837534633371,2625.0179102896632,2567.2878384928445,2588.3346654914922,2637.80735033664,2660.2048695989583,2682.1109907446853,2681.4731046292372
9223,"Supervisors, Electrical Products Manufacturing",B,886.93129647363685,937.65835841844319,944.70520133625791,984.6252389416718,965.91743108917819,970.98304821274644,1001.809992735122,1013.0593624241427,1023.6479140462631,1016.424463392762,1025.9655017464383
9224,"Supervisors, Furniture and Fixtures Manufacturing",B,1922.90816357618,2033.8835190723771,1994.6342851390204,2082.3516189898864,2095.5257015670318,2060.6881896913737,2159.9380397353621,2135.9912030775272,2156.8528445574921,2167.5278686127253,2180.4054764004673
9225,"Supervisors, Fabric, Fur and Leather Products Manufacturing",B,580.97209056555437,615.76185027847407,603.87907494629189,612.06352349655572,637.57463088186842,623.55292494229082,629.30201401260149,629.82490749120541,638.60857937708306,648.71691936541788,647.13325890353599
9226,"Supervisors, Other Mechanical and Metal Products Manufacturing",B,8631.5176046248507,9123.9338127026695,9306.3409560005512,9107.876315726533,9469.4444472792366,9394.1485538232573,9561.4137538746472,9627.6919491080953,9655.0117684006636,9747.6875407122352,9796.0694456770816
9227,"Supervisors, Other Products Manufacturing and Assembly",B,5137.7467266474978,5115.0468862075031,5208.9752335973135,5429.0888593888012,5602.5168317240923,5818.2309069046651,5698.2072061910467,5802.2991981189625,5899.2674115387345,5962.599589489334,6009.473969160219
9231,"Central Control and Process Operators, Mineral and Metal Processing",B,1751.9362361421674,1851.0031401293068,1842.0944465569551,1888.2499552475517,1883.418240696544,1859.3327332252909,1921.4703855953278,1931.0846749536688,1941.7473186856319,1948.5055508863099,1960.1573767723264
9232,"Petroleum, Gas and Chemical Process Operators",B,4046.8067277057244,4028.9207374079401,3951.1719131210257,4118.1350367866007,4289.7809218252651,4195.438951876441,4175.3841576152445,4225.9210071792331,4311.1926299313236,4341.4592637433316,4337.8758052505054
9233,Pulping Control Operators,B,83.988535553432513,88.797409359759641,87.027397526127132,90.704880169050483,88.981494051779663,90.700644204489109,94.324203527701997,93.35153789588432,92.457519457751459,89.916546341240561,92.037240240608014
9234,Papermaking and Coating Control Operators,B,476.9348983212775,504.24243168805833,494.51172243714632,505.88711557590472,495.49155379526019,503.61052046564589,517.22259854570052,517.30779654756634,519.94381555746554,521.69708878227607,526.65316615826589
9411,"Machine Operators, Mineral and Metal Processing",C,4322.9772747101524,4303.6877556288446,4410.1813889551859,4596.5406963132,4546.9835948946456,4462.4468570400768,4478.4823272315452,4563.3806157234339,4637.9405886146787,4635.9323352108931,4649.8677499531414
9412,Foundry Workers,C,1352.0182311559761,1345.9601770472925,1401.6349030063825,1429.9907684999046,1490.9151097794629,1495.2367406408237,1462.3745122416121,1496.2635500156225,1509.9493496015893,1523.2645539215705,1528.496668663053
9413,Glass Forming and Finishing Machine Operators and Glass Cutters,C,1296.0149444402493,1290.2103472333772,1264.6967860752723,1229.9178133401688,1268.4690643690408,1317.3090124325965,1290.1343771950865,1293.5952193211776,1301.142348576655,1319.7719195751947,1336.0195153333864
9414,"Concrete, Clay and Stone Forming Operators",C,2037.0346046037546,2153.3371767589847,2111.7827643993805,2072.8048108681674,2137.1263990452335,2203.4118834309747,2237.8645172754677,2224.1666375405721,2226.2071902396365,2253.3010389720457,2275.332313487123
9415,"Inspectors and Testers, Mineral and Metal Processing",C,1654.0041835658631,1646.6110449398102,1603.7576842125118,1611.3181172475388,1580.7031903774716,1641.5651095867727,1595.4193282564681,1594.4199350957037,1599.5968440450267,1607.2995730321177,1641.2949338358476
9421,Chemical Plant Machine Operators,C,5627.9361378089125,5950.4835394334568,6196.621237800121,6051.1316991259382,6157.5634292146278,6022.1447039630602,6262.733938796574,6328.4311538196116,6312.7637728849304,6336.7999276370401,6351.330032271625
9422,Plastics Processing Machine Operators,C,9589.913762235843,10137.70423563101,9869.8341811625996,9829.1913528502446,9890.7896664753207,9966.4997368377008,10242.266578081628,10235.960028066675,10270.17558456993,10339.126365762864,10422.492884397601
9423,Rubber Processing Machine Operators and Related Workers,C,1851.9840550890121,1957.7714540731624,1919.9910064142657,1919.4535265799273,1905.369260901643,1886.9987369470707,1962.3857634151282,1946.6758762784275,1950.7037237238239,1959.3224575793317,1975.1129032104975
9424,Water and Waste Plant Operators,C,2209.7754552936426,2337.2746675707722,2292.1706881137202,2299.0883048164333,2263.5454576839415,2280.3699433724478,2393.9837550182492,2369.8382719183533,2376.260411547094,2386.990116589795,2410.4074465213712
9431,Sawmill Machine Operators,C,1893.9441890617634,1885.5388870827221,1878.4707075173799,1957.8485082904051,2039.4525929270476,1994.6004247567814,1964.2300769567159,1997.2841749873364,2035.5876733647774,2060.7253025694276,2052.1190687072321
9432,Pulp Mill Machine Operators,C,113.98444110822984,120.51076984544957,118.18519153426165,116.00380385049615,120.83889920245547,125.49156730910543,130.5050503190318,127.59737525663817,124.13724859500691,128.28567135600983,131.25525921920027
9433,Papermaking and Finishing Machine Operators,C,1269.82666848642,1342.5322605200377,1316.6245021389861,1292.3230779300732,1346.1877366636845,1387.8537981149457,1417.7263698282381,1387.1488717727777,1389.841818493765,1415.6829406676943,1428.7936798695189
9434,Other Wood Processing Machine Operators,C,1518.9552392739274,1605.7531524470073,1657.6296841212338,1729.746432546485,1696.8813763395897,1747.3760967014468,1794.9419319053161,1811.4943396488286,1817.2394737554557,1811.5766349230375,1833.7435215439239
9435,Paper Converting Machine Operators,C,3710.5022224497102,3922.9426919899747,4069.9231864736403,4199.9382312818525,4120.1397107716748,4184.5969329785594,4363.3657941256133,4398.7112320934757,4402.1273101809538,4385.6860487645217,4436.8146600025493
9436,Lumber Graders and Other Wood Processing Inspectors and Graders,C,127.99622819424799,135.31033806017888,132.69916241571963,138.30657893541124,136.68541398139701,133.67939305425298,139.01998589251033,135.92259659419597,139.23029907569875,139.40451808916771,140.12953220974615
9441,Textile Fibre and Yarn Preparation Machine Operators,C,551.97348363543199,583.52583291659505,572.26513794185678,566.53978517179655,555.7755705099687,577.17463396902758,585.44090646923132,582.35231543249142,582.8219649631435,585.67800534173875,594.82043178847209
9442,"Weavers, Knitters and Other Fabric-Making Occupations",C,1549.9255428168835,1543.0756468762654,1597.5286658608941,1665.0348088672933,1633.3992687471748,1696.2901485576124,1649.0559940309915,1677.9069040493202,1699.0828128347327,1696.6775642488781,1718.8505392562606
9443,Textile Dyeing and Finishing Machine Operators,C,1083.9479280087107,1079.1574201279043,1101.1924794922813,1147.7251387083336,1195.5628845300798,1169.2697568152494,1145.1490084998775,1180.3268599269447,1216.7938908866067,1229.0171921102897,1220.4007475774799
9444,"Textile Inspectors, Graders and Samplers",C,315.98482034202266,334.04739710388901,327.60105722705089,341.4443667647372,340.43355423063383,332.94665158711945,346.24812208868127,347.44550607064394,351.60789211385372,350.71782453781333,350.31824897846195
9451,Sewing Machine Operators,C,6813.6736510365081,7204.2183900670225,7203.0372245209865,7070.0881090511821,7250.2035787794312,7361.9517944792187,7568.797453694564,7558.3355695828222,7535.0911428164145,7615.4031397788131,7684.1232248262668
9452,"Fabric, Fur and Leather Cutters",C,703.96618202779734,744.20685937098222,729.84539331529891,712.45584953848004,742.15135823594221,767.30647271805253,761.23073288093076,739.24142520509906,750.31949984551682,768.39685219424462,773.11271878377647
9453,Hide and Pelt Processing Workers,C,0,0,0,0,0,0,0,0,0,0,0
9454,"Inspectors and Testers, Fabric, Fur and Leather Products Manufacturing",C,586.97180234420034,584.37768040492256,573.10054674392461,597.31783201546205,582.59668314070586,596.91088961693754,580.83617380926819,586.70312793337689,602.97284805980451,602.76905132470392,606.38141188946145
9461,"Process Control and Machine Operators, Food and Beverage Processing",C,17694.668202685159,18704.540009924429,18677.859186867761,18246.243024759777,18430.721533315336,18617.538810616712,19100.94320850767,19131.946784340813,19147.262158092639,19292.382837685862,19453.188344574701
9462,"Industrial Butchers and Meat Cutters, Poultry Preparers and Related Workers",C,5557.8951522976704,5533.1706088095152,5507.5026194118636,5682.4960983318551,5919.3453186451243,5732.2910701716019,5760.4618051272701,5821.5131468492127,5891.8622229277462,5951.5459418697792,5952.2850822312093
9463,Fish Plant Workers,C,412.99253526580867,411.15499485952063,428.16214117685251,420.25939458226009,437.77601196473586,454.63173064981055,445.93833229916038,451.43936753640429,447.02970466539563,455.78676946323753,460.36609754588102
9464,Tobacco Processing Machine Operators,C,0,0,0,0,0,0,0,0,0,0,0
9465,"Testers and Graders, Food and Beverage Processing",C,4593.9133374695029,4573.4771099166273,4762.6558754946491,4963.9095591470268,5092.2109673862433,4961.6845749680806,4923.3593204828931,5037.1351046385007,5114.906707063763,5134.8262045496003,5138.5668052831288
9471,Printing Machine Operators,C,2583.8744610767067,2730.5203374097118,2677.8276288614979,2714.9222562752657,2663.338931127018,2765.8856457174575,2845.4034733331478,2823.6819713924688,2827.9622422484804,2830.4281135992724,2877.2578490208925
9472,"Camera, Platemaking and Other Prepress Occupations",C,1718.8874259763245,1711.3206687232168,1664.9119822641132,1738.3200458034632,1790.8126754531404,1829.4887101153881,1799.375156163866,1813.0636541191323,1836.7212778763831,1853.1573078195538,1864.3314855556755
9473,Binding and Finishing Machine Operators,C,2152.9113027843046,2275.9621701045312,2212.6530690718237,2171.8133149797386,2203.2173797680457,2208.7238534996623,2296.9640415253084,2266.4475344638436,2240.6168810134382,2263.8157761045836,2288.2633611856395
9474,Photographic and Film Processors,C,1120.9921226300148,1185.0225699111795,1162.1543832721302,1173.7016058431575,1152.9643200471951,1170.0584478785954,1216.8031676498115,1186.9436599952915,1192.4818307597366,1199.0016536704611,1212.6328833152697
9481,Aircraft Assemblers and Aircraft Assembly Inspectors,C,2673.5893734643737,2826.7175314608294,2772.1684402537703,2790.8996404319928,2907.2257041741464,2826.0587148234804,2930.0933836287645,2902.3339710745727,2928.5065852282082,2961.5793216017787,2969.9650994259068
9482,"Motor Vehicle Assemblers, Inspectors and Testers",C,32893.940001513198,32747.051831412049,32377.739645468624,33727.178376442986,35083.528565885084,35975.992389350125,34996.962274705598,35377.282462419927,35861.872019126371,36227.627998781783,36430.450905943922
