#AGGR_TYPE_CD,S_MTCU,OCCPTN_GRP_CD,OCCPTN_SGRP_CD,COLL_RGN_CD,COLL_CD,NAICS_CODE_RANK,NAICS_CODE_PERCENTAGE,NAICS_CODE,NAICS_DESCRIPTION_ENGLISH,NAICS_DESCRIPTION_FRENCH
Program,D-50251,B,B06,-1,-1,4,5,484,Truck transportation,Transport par camion
Program,D-50251,B,B06,-1,-1,4,5,561,Administrative and support services,Services administratifs et services de soutien
Program,D-50251,B,B06,-1,-1,4,5,722,Food services and drinking places,Services de restauration et débits de boissons
Program,D-52805,B,B06,-1,-1,1,41,531,Real estate,Services immobiliers
Program,D-52805,B,B06,-1,-1,2,32,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,D-52805,B,B06,-1,-1,3,8,913,"Local, municipal and regional public administration","Administrations publiques locales, municipales et régionales"
Program,D-52805,B,B06,-1,-1,4,4,722,Food services and drinking places,Services de restauration et débits de boissons
Program,D-52805,B,B06,-1,-1,5,3,445,Food and beverage stores,Magasins d'alimentation
Program,D-52805,B,B06,-1,-1,5,3,611,Educational services,Services d'enseignement
Program,G-70200,B,B06,-1,-1,1,14,561,Administrative and support services,Services administratifs et services de soutien
Program,G-70200,B,B06,-1,-1,2,13,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,G-70200,B,B06,-1,-1,3,9,522,Credit intermediation and related activities,Intermédiation financière et activités connexes
Program,G-70200,B,B06,-1,-1,4,5,523,"Securities, commodity contracts, and other financial investment and related activities","Valeurs mobilières, contrats de marchandises et autres activités d'investissement financier connexes"
Program,G-70200,B,B06,-1,-1,4,5,611,Educational services,Services d'enseignement
Program,G-70202,B,B06,-1,-1,1,13,722,Food services and drinking places,Services de restauration et débits de boissons
Program,G-70202,B,B06,-1,-1,2,9,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,G-70202,B,B06,-1,-1,3,6,561,Administrative and support services,Services administratifs et services de soutien
Program,G-70202,B,B06,-1,-1,4,5,522,Credit intermediation and related activities,Intermédiation financière et activités connexes
Program,G-70202,B,B06,-1,-1,5,5,445,Food and beverage stores,Magasins d'alimentation
Program,G-70203,B,B06,-1,-1,1,29,813,"Religious, grant-making, civic, and professional and similar organizations","Organismes religieux, fondations, groupes de citoyens et organisations professionnelles et similaires"
Program,G-70203,B,B06,-1,-1,2,11,624,Social assistance,Assistance sociale
Program,G-70203,B,B06,-1,-1,3,11,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,G-70203,B,B06,-1,-1,4,8,722,Food services and drinking places,Services de restauration et débits de boissons
Program,G-70203,B,B06,-1,-1,5,7,611,Educational services,Services d'enseignement
Program,G-70204,B,B06,-1,-1,1,25,522,Credit intermediation and related activities,Intermédiation financière et activités connexes
Program,G-70204,B,B06,-1,-1,2,8,448,Clothing and clothing accessories stores,Magasins de vêtements et d'accessoires vestimentaires
Program,G-70204,B,B06,-1,-1,2,8,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,G-70204,B,B06,-1,-1,4,6,624,Social assistance,Assistance sociale
Program,G-70204,B,B06,-1,-1,5,4,334,Computer and electronic product manufacturing,Fabrication de produits informatiques et électroniques
Program,G-70204,B,B06,-1,-1,5,4,443,Electronics and appliance stores,Magasins d'appareils électroniques et ménagers
Program,G-70204,B,B06,-1,-1,5,4,722,Food services and drinking places,Services de restauration et débits de boissons
Program,G-70204,B,B06,-1,-1,5,4,913,"Local, municipal and regional public administration","Administrations publiques locales, municipales et régionales"
Program,G-70207,B,B06,-1,-1,1,17,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,G-70207,B,B06,-1,-1,2,8,722,Food services and drinking places,Services de restauration et débits de boissons
Program,G-70207,B,B06,-1,-1,3,8,522,Credit intermediation and related activities,Intermédiation financière et activités connexes
Program,G-70207,B,B06,-1,-1,4,5,561,Administrative and support services,Services administratifs et services de soutien
Program,G-70207,B,B06,-1,-1,4,5,611,Educational services,Services d'enseignement
Program,G-70208,B,B06,-1,-1,1,13,722,Food services and drinking places,Services de restauration et débits de boissons
Program,G-70208,B,B06,-1,-1,2,11,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,G-70208,B,B06,-1,-1,3,10,561,Administrative and support services,Services administratifs et services de soutien
Program,G-70208,B,B06,-1,-1,4,9,522,Credit intermediation and related activities,Intermédiation financière et activités connexes
Program,G-70208,B,B06,-1,-1,5,4,443,Electronics and appliance stores,Magasins d'appareils électroniques et ménagers
Program,G-70208,B,B06,-1,-1,5,4,445,Food and beverage stores,Magasins d'alimentation
Program,G-70209,B,B06,-1,-1,1,9,334,Computer and electronic product manufacturing,Fabrication de produits informatiques et électroniques
Program,G-70209,B,B06,-1,-1,1,9,335,"Electrical equipment, appliance and component manufacturing","Fabrication de matériel, d'appareils et de composants électriques"
Program,G-70209,B,B06,-1,-1,1,9,419,"Business-to-business electronic markets, and agents and brokers","Commerce électronique de gros entre entreprises, et agents et courtiers"
Program,G-70209,B,B06,-1,-1,1,9,444,Building material and garden equipment and supplies dealers,Marchands de matériaux de construction et de matériel et fournitures de jardinage
Program,G-70209,B,B06,-1,-1,1,9,445,Food and beverage stores,Magasins d'alimentation
Program,G-70209,B,B06,-1,-1,1,9,561,Administrative and support services,Services administratifs et services de soutien
Program,G-70209,B,B06,-1,-1,1,9,611,Educational services,Services d'enseignement
Program,G-70209,B,B06,-1,-1,1,9,621,Ambulatory health care services,Services de soins de santé ambulatoires
Program,G-70209,B,B06,-1,-1,1,9,622,Hospitals,Hôpitaux
Program,G-70209,B,B06,-1,-1,1,9,813,"Religious, grant-making, civic, and professional and similar organizations","Organismes religieux, fondations, groupes de citoyens et organisations professionnelles et similaires"
Program,G-70209,B,B06,-1,-1,1,9,911,Federal government public administration,Administration publique fédérale
Program,G-70211,B,B06,-1,-1,1,25,813,"Religious, grant-making, civic, and professional and similar organizations","Organismes religieux, fondations, groupes de citoyens et organisations professionnelles et similaires"
Program,G-70211,B,B06,-1,-1,2,13,561,Administrative and support services,Services administratifs et services de soutien
Program,G-70211,B,B06,-1,-1,2,13,624,Social assistance,Assistance sociale
Program,G-70211,B,B06,-1,-1,4,8,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,G-70211,B,B06,-1,-1,4,8,621,Ambulatory health care services,Services de soins de santé ambulatoires
Program,G-70211,B,B06,-1,-1,4,8,713,"Amusement, gambling and recreation industries","Divertissement, loisirs, jeux de hasard et loteries"
Program,G-70212,B,B06,-1,-1,1,53,312,Beverage and tobacco product manufacturing,Fabrication de boissons et de produits du tabac
Program,G-70212,B,B06,-1,-1,2,13,722,Food services and drinking places,Services de restauration et débits de boissons
Program,G-70212,B,B06,-1,-1,3,7,413,"Food, beverage and tobacco merchant wholesalers","Grossistes-marchands de produits alimentaires, de boissons et de tabac"
Program,G-70212,B,B06,-1,-1,3,7,445,Food and beverage stores,Magasins d'alimentation
Program,G-70212,B,B06,-1,-1,3,7,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,G-70212,B,B06,-1,-1,3,7,721,Accommodation services,Services d'hébergement
Program,G-70216,B,B06,-1,-1,1,16,722,Food services and drinking places,Services de restauration et débits de boissons
Program,G-70216,B,B06,-1,-1,2,12,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,G-70216,B,B06,-1,-1,3,7,448,Clothing and clothing accessories stores,Magasins de vêtements et d'accessoires vestimentaires
Program,G-70216,B,B06,-1,-1,3,7,813,"Religious, grant-making, civic, and professional and similar organizations","Organismes religieux, fondations, groupes de citoyens et organisations professionnelles et similaires"
Program,G-70216,B,B06,-1,-1,5,5,611,Educational services,Services d'enseignement
Program,G-70225,B,B06,-1,-1,1,19,722,Food services and drinking places,Services de restauration et débits de boissons
Program,G-70225,B,B06,-1,-1,2,10,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,G-70225,B,B06,-1,-1,3,6,522,Credit intermediation and related activities,Intermédiation financière et activités connexes
Program,G-70225,B,B06,-1,-1,3,6,524,Insurance carriers and related activities,Sociétés d'assurance et activités connexes
Program,G-70225,B,B06,-1,-1,3,6,561,Administrative and support services,Services administratifs et services de soutien
Program,G-70225,B,B06,-1,-1,3,6,721,Accommodation services,Services d'hébergement
Program,G-70228,B,B06,-1,-1,1,25,448,Clothing and clothing accessories stores,Magasins de vêtements et d'accessoires vestimentaires
Program,G-70228,B,B06,-1,-1,1,25,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,G-70228,B,B06,-1,-1,1,25,611,Educational services,Services d'enseignement
Program,G-70228,B,B06,-1,-1,1,25,624,Social assistance,Assistance sociale
Program,G-70233,B,B06,-1,-1,1,23,722,Food services and drinking places,Services de restauration et débits de boissons
Program,G-70233,B,B06,-1,-1,2,9,522,Credit intermediation and related activities,Intermédiation financière et activités connexes
Program,G-70233,B,B06,-1,-1,3,8,444,Building material and garden equipment and supplies dealers,Marchands de matériaux de construction et de matériel et fournitures de jardinage
Program,G-70233,B,B06,-1,-1,3,8,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,G-70233,B,B06,-1,-1,5,6,445,Food and beverage stores,Magasins d'alimentation
Program,G-70233,B,B06,-1,-1,5,6,493,Warehousing and storage,Entreposage
Program,G-70233,B,B06,-1,-1,5,6,561,Administrative and support services,Services administratifs et services de soutien
Program,G-70236,B,B06,-1,-1,1,42,813,"Religious, grant-making, civic, and professional and similar organizations","Organismes religieux, fondations, groupes de citoyens et organisations professionnelles et similaires"
Program,G-70236,B,B06,-1,-1,2,17,561,Administrative and support services,Services administratifs et services de soutien
Program,G-70236,B,B06,-1,-1,3,9,611,Educational services,Services d'enseignement
Program,G-70236,B,B06,-1,-1,4,7,624,Social assistance,Assistance sociale
Program,G-70236,B,B06,-1,-1,5,4,711,"Performing arts, spectator sports and related industries","Arts d'interprétation, sports-spectacles et activités connexes"
Program,G-70237,B,B06,-1,-1,1,25,813,"Religious, grant-making, civic, and professional and similar organizations","Organismes religieux, fondations, groupes de citoyens et organisations professionnelles et similaires"
Program,G-70237,B,B06,-1,-1,2,17,611,Educational services,Services d'enseignement
Program,G-70237,B,B06,-1,-1,3,8,111,Crop production,Cultures agricoles
Program,G-70237,B,B06,-1,-1,3,8,488,Support activities for transportation,Activités de soutien au transport
Program,G-70237,B,B06,-1,-1,3,8,522,Credit intermediation and related activities,Intermédiation financière et activités connexes
Program,G-70237,B,B06,-1,-1,3,8,561,Administrative and support services,Services administratifs et services de soutien
Program,G-70237,B,B06,-1,-1,3,8,624,Social assistance,Assistance sociale
Program,G-70237,B,B06,-1,-1,3,8,721,Accommodation services,Services d'hébergement
Program,G-70237,B,B06,-1,-1,3,8,913,"Local, municipal and regional public administration","Administrations publiques locales, municipales et régionales"
Program,G-73212,B,B06,-1,-1,1,34,712,Heritage institutions,Établissements du patrimoine
Program,G-73212,B,B06,-1,-1,2,14,448,Clothing and clothing accessories stores,Magasins de vêtements et d'accessoires vestimentaires
Program,G-73212,B,B06,-1,-1,3,10,813,"Religious, grant-making, civic, and professional and similar organizations","Organismes religieux, fondations, groupes de citoyens et organisations professionnelles et similaires"
Program,G-73212,B,B06,-1,-1,4,7,711,"Performing arts, spectator sports and related industries","Arts d'interprétation, sports-spectacles et activités connexes"
Program,G-73212,B,B06,-1,-1,4,7,722,Food services and drinking places,Services de restauration et débits de boissons
Program,G-78223,B,B06,-1,-1,1,33,236,Construction of buildings,Construction de bâtiments
Program,G-78223,B,B06,-1,-1,2,22,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,G-78223,B,B06,-1,-1,3,11,326,Plastics and rubber products manufacturing,Fabrication de produits en plastique et en caoutchouc
Program,G-78223,B,B06,-1,-1,3,11,447,Gasoline stations,Stations-service
Program,G-78223,B,B06,-1,-1,3,11,531,Real estate,Services immobiliers
Program,G-78223,B,B06,-1,-1,3,11,611,Educational services,Services d'enseignement
Program,G-78902,B,B06,-1,-1,1,10,493,Warehousing and storage,Entreposage
Program,G-78902,B,B06,-1,-1,2,5,488,Support activities for transportation,Activités de soutien au transport
Program,G-78902,B,B06,-1,-1,3,5,561,Administrative and support services,Services administratifs et services de soutien
Program,G-78902,B,B06,-1,-1,4,4,311,Food manufacturing,Fabrication d'aliments
Program,G-78902,B,B06,-1,-1,5,4,722,Food services and drinking places,Services de restauration et débits de boissons
Program,A-60100,B,B07,-1,-1,1,20,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,A-60100,B,B07,-1,-1,2,7,722,Food services and drinking places,Services de restauration et débits de boissons
Program,A-60100,B,B07,-1,-1,3,7,522,Credit intermediation and related activities,Intermédiation financière et activités connexes
Program,A-60100,B,B07,-1,-1,4,5,561,Administrative and support services,Services administratifs et services de soutien
Program,A-60100,B,B07,-1,-1,5,4,445,Food and beverage stores,Magasins d'alimentation
Program,A-60201,B,B07,-1,-1,1,28,522,Credit intermediation and related activities,Intermédiation financière et activités connexes
Program,A-60201,B,B07,-1,-1,2,8,523,"Securities, commodity contracts, and other financial investment and related activities","Valeurs mobilières, contrats de marchandises et autres activités d'investissement financier connexes"
Program,A-60201,B,B07,-1,-1,3,8,722,Food services and drinking places,Services de restauration et débits de boissons
Program,A-60201,B,B07,-1,-1,4,6,524,Insurance carriers and related activities,Sociétés d'assurance et activités connexes
Program,A-60201,B,B07,-1,-1,4,6,561,Administrative and support services,Services administratifs et services de soutien
Program,A-62801,B,B07,-1,-1,1,38,522,Credit intermediation and related activities,Intermédiation financière et activités connexes
Program,A-62801,B,B07,-1,-1,2,20,523,"Securities, commodity contracts, and other financial investment and related activities","Valeurs mobilières, contrats de marchandises et autres activités d'investissement financier connexes"
Program,A-62801,B,B07,-1,-1,3,8,524,Insurance carriers and related activities,Sociétés d'assurance et activités connexes
Program,A-62801,B,B07,-1,-1,4,4,444,Building material and garden equipment and supplies dealers,Marchands de matériaux de construction et de matériel et fournitures de jardinage
Program,A-62801,B,B07,-1,-1,5,3,238,Specialty trade contractors,Entrepreneurs spécialisés
Program,A-62801,B,B07,-1,-1,5,3,448,Clothing and clothing accessories stores,Magasins de vêtements et d'accessoires vestimentaires
Program,A-62801,B,B07,-1,-1,5,3,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,B-80100,B,B07,-1,-1,1,25,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,B-80100,B,B07,-1,-1,2,10,522,Credit intermediation and related activities,Intermédiation financière et activités connexes
Program,B-80100,B,B07,-1,-1,2,10,623,Nursing and residential care facilities,Établissements de soins infirmiers et de soins pour bénéficiaires internes
Program,B-80100,B,B07,-1,-1,4,5,115,Support activities for agriculture and forestry,Activités de soutien à l'agriculture et à la foresterie
Program,B-80100,B,B07,-1,-1,4,5,236,Construction of buildings,Construction de bâtiments
Program,B-80100,B,B07,-1,-1,4,5,237,Heavy and civil engineering construction,Travaux de génie civil
Program,B-80100,B,B07,-1,-1,4,5,321,Wood product manufacturing,Fabrication de produits en bois
Program,B-80100,B,B07,-1,-1,4,5,334,Computer and electronic product manufacturing,Fabrication de produits informatiques et électroniques
Program,B-80100,B,B07,-1,-1,4,5,419,"Business-to-business electronic markets, and agents and brokers","Commerce électronique de gros entre entreprises, et agents et courtiers"
Program,B-80100,B,B07,-1,-1,4,5,485,Transit and ground passenger transportation,Transport en commun et transport terrestre de voyageurs
Program,B-80100,B,B07,-1,-1,4,5,517,Telecommunications,Télécommunications
Program,B-80100,B,B07,-1,-1,4,5,561,Administrative and support services,Services administratifs et services de soutien
Program,B-80100,B,B07,-1,-1,4,5,713,"Amusement, gambling and recreation industries","Divertissement, loisirs, jeux de hasard et loteries"
Program,B-80100,B,B07,-1,-1,4,5,812,Personal and laundry services,Services personnels et services de blanchissage
Program,B-80103,B,B07,-1,-1,1,24,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,B-80103,B,B07,-1,-1,2,11,336,Transportation equipment manufacturing,Fabrication de matériel de transport
Program,B-80103,B,B07,-1,-1,3,10,524,Insurance carriers and related activities,Sociétés d'assurance et activités connexes
Program,B-80103,B,B07,-1,-1,4,8,561,Administrative and support services,Services administratifs et services de soutien
Program,B-80103,B,B07,-1,-1,5,6,722,Food services and drinking places,Services de restauration et débits de boissons
Program,B-80104,B,B07,-1,-1,1,29,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,B-80104,B,B07,-1,-1,2,7,522,Credit intermediation and related activities,Intermédiation financière et activités connexes
Program,B-80104,B,B07,-1,-1,2,7,531,Real estate,Services immobiliers
Program,B-80104,B,B07,-1,-1,4,5,524,Insurance carriers and related activities,Sociétés d'assurance et activités connexes
Program,B-80104,B,B07,-1,-1,4,5,722,Food services and drinking places,Services de restauration et débits de boissons
Program,B-80201,B,B07,-1,-1,1,24,522,Credit intermediation and related activities,Intermédiation financière et activités connexes
Program,B-80201,B,B07,-1,-1,2,17,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,B-80201,B,B07,-1,-1,3,12,523,"Securities, commodity contracts, and other financial investment and related activities","Valeurs mobilières, contrats de marchandises et autres activités d'investissement financier connexes"
Program,B-80201,B,B07,-1,-1,4,7,611,Educational services,Services d'enseignement
Program,B-80201,B,B07,-1,-1,5,5,524,Insurance carriers and related activities,Sociétés d'assurance et activités connexes
Program,B-80201,B,B07,-1,-1,5,5,722,Food services and drinking places,Services de restauration et débits de boissons
Program,B-80201,B,B07,-1,-1,5,5,913,"Local, municipal and regional public administration","Administrations publiques locales, municipales et régionales"
Program,B-82801,B,B07,-1,-1,1,31,522,Credit intermediation and related activities,Intermédiation financière et activités connexes
Program,B-82801,B,B07,-1,-1,2,15,523,"Securities, commodity contracts, and other financial investment and related activities","Valeurs mobilières, contrats de marchandises et autres activités d'investissement financier connexes"
Program,B-82801,B,B07,-1,-1,2,15,524,Insurance carriers and related activities,Sociétés d'assurance et activités connexes
Program,B-82801,B,B07,-1,-1,4,8,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,B-82801,B,B07,-1,-1,5,3,236,Construction of buildings,Construction de bâtiments
Program,B-82801,B,B07,-1,-1,5,3,531,Real estate,Services immobiliers
Program,B-82801,B,B07,-1,-1,5,3,561,Administrative and support services,Services administratifs et services de soutien
Program,B-82801,B,B07,-1,-1,5,3,611,Educational services,Services d'enseignement
Program,B-82801,B,B07,-1,-1,5,3,813,"Religious, grant-making, civic, and professional and similar organizations","Organismes religieux, fondations, groupes de citoyens et organisations professionnelles et similaires"
Program,C-40100,B,B07,-1,-1,1,30,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,C-40100,B,B07,-1,-1,2,10,414,Personal and household goods merchant wholesalers,Grossistes-marchands d'articles personnels et ménagers
Program,C-40100,B,B07,-1,-1,2,10,417,"Machinery, equipment and supplies merchant wholesalers","Grossistes-marchands de machines, de matériel et de fournitures"
Program,C-40100,B,B07,-1,-1,2,10,441,Motor vehicle and parts dealers,Concessionnaires de véhicules et de pièces automobiles
Program,C-40100,B,B07,-1,-1,2,10,445,Food and beverage stores,Magasins d'alimentation
Program,C-40100,B,B07,-1,-1,2,10,451,"Sporting goods, hobby, book and music stores","Magasins d'articles de sport, d'articles de passe-temps, d'articles de musique et de livres"
Program,C-40100,B,B07,-1,-1,2,10,512,Motion picture and sound recording industries,Industries du film et de l'enregistrement sonore
Program,C-40100,B,B07,-1,-1,2,10,914,Aboriginal public administration,Administrations publiques autochtones
Program,C-42400,B,B07,-1,-1,1,19,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,C-42400,B,B07,-1,-1,2,10,561,Administrative and support services,Services administratifs et services de soutien
Program,C-42400,B,B07,-1,-1,3,9,445,Food and beverage stores,Magasins d'alimentation
Program,C-42400,B,B07,-1,-1,4,8,722,Food services and drinking places,Services de restauration et débits de boissons
Program,C-42400,B,B07,-1,-1,5,5,417,"Machinery, equipment and supplies merchant wholesalers","Grossistes-marchands de machines, de matériel et de fournitures"
Program,C-42401,B,B07,-1,-1,1,20,722,Food services and drinking places,Services de restauration et débits de boissons
Program,C-42401,B,B07,-1,-1,2,7,323,Printing and related support activities,Impression et activités connexes de soutien
Program,C-42401,B,B07,-1,-1,2,7,445,Food and beverage stores,Magasins d'alimentation
Program,C-42401,B,B07,-1,-1,2,7,447,Gasoline stations,Stations-service
Program,C-42401,B,B07,-1,-1,5,4,236,Construction of buildings,Construction de bâtiments
Program,C-42401,B,B07,-1,-1,5,4,238,Specialty trade contractors,Entrepreneurs spécialisés
Program,C-42401,B,B07,-1,-1,5,4,493,Warehousing and storage,Entreposage
Program,C-42401,B,B07,-1,-1,5,4,531,Real estate,Services immobiliers
Program,C-42401,B,B07,-1,-1,5,4,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,C-42401,B,B07,-1,-1,5,4,621,Ambulatory health care services,Services de soins de santé ambulatoires
Program,C-42801,B,B07,-1,-1,1,27,561,Administrative and support services,Services administratifs et services de soutien
Program,C-42801,B,B07,-1,-1,2,9,326,Plastics and rubber products manufacturing,Fabrication de produits en plastique et en caoutchouc
Program,C-42801,B,B07,-1,-1,2,9,444,Building material and garden equipment and supplies dealers,Marchands de matériaux de construction et de matériel et fournitures de jardinage
Program,C-42801,B,B07,-1,-1,2,9,445,Food and beverage stores,Magasins d'alimentation
Program,C-42801,B,B07,-1,-1,2,9,446,Health and personal care stores,Magasins de produits de santé et de soins personnels
Program,C-42801,B,B07,-1,-1,2,9,448,Clothing and clothing accessories stores,Magasins de vêtements et d'accessoires vestimentaires
Program,C-42801,B,B07,-1,-1,2,9,524,Insurance carriers and related activities,Sociétés d'assurance et activités connexes
Program,C-42801,B,B07,-1,-1,2,9,722,Food services and drinking places,Services de restauration et débits de boissons
Program,C-42801,B,B07,-1,-1,2,9,813,"Religious, grant-making, civic, and professional and similar organizations","Organismes religieux, fondations, groupes de citoyens et organisations professionnelles et similaires"
Program,D-50100,B,B07,-1,-1,1,17,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,D-50100,B,B07,-1,-1,2,10,722,Food services and drinking places,Services de restauration et débits de boissons
Program,D-50100,B,B07,-1,-1,3,6,561,Administrative and support services,Services administratifs et services de soutien
Program,D-50100,B,B07,-1,-1,4,5,445,Food and beverage stores,Magasins d'alimentation
Program,D-50100,B,B07,-1,-1,5,4,522,Credit intermediation and related activities,Intermédiation financière et activités connexes
Program,D-50102,B,B07,-1,-1,1,38,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,D-50102,B,B07,-1,-1,2,6,813,"Religious, grant-making, civic, and professional and similar organizations","Organismes religieux, fondations, groupes de citoyens et organisations professionnelles et similaires"
Program,D-50102,B,B07,-1,-1,3,5,561,Administrative and support services,Services administratifs et services de soutien
Program,D-50102,B,B07,-1,-1,4,4,911,Federal government public administration,Administration publique fédérale
Program,D-50102,B,B07,-1,-1,5,3,445,Food and beverage stores,Magasins d'alimentation
Program,D-50102,B,B07,-1,-1,5,3,522,Credit intermediation and related activities,Intermédiation financière et activités connexes
Program,D-50102,B,B07,-1,-1,5,3,531,Real estate,Services immobiliers
Program,D-50102,B,B07,-1,-1,5,3,624,Social assistance,Assistance sociale
Program,D-50102,B,B07,-1,-1,5,3,722,Food services and drinking places,Services de restauration et débits de boissons
Program,D-50104,B,B07,-1,-1,1,21,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,D-50104,B,B07,-1,-1,2,11,722,Food services and drinking places,Services de restauration et débits de boissons
Program,D-50104,B,B07,-1,-1,3,10,561,Administrative and support services,Services administratifs et services de soutien
Program,D-50104,B,B07,-1,-1,4,5,531,Real estate,Services immobiliers
Program,D-50104,B,B07,-1,-1,4,5,621,Ambulatory health care services,Services de soins de santé ambulatoires
Program,D-50201,B,B07,-1,-1,1,22,522,Credit intermediation and related activities,Intermédiation financière et activités connexes
Program,D-50201,B,B07,-1,-1,2,10,722,Food services and drinking places,Services de restauration et débits de boissons
Program,D-50201,B,B07,-1,-1,3,9,523,"Securities, commodity contracts, and other financial investment and related activities","Valeurs mobilières, contrats de marchandises et autres activités d'investissement financier connexes"
Program,D-50201,B,B07,-1,-1,4,5,524,Insurance carriers and related activities,Sociétés d'assurance et activités connexes
Program,D-50201,B,B07,-1,-1,5,4,445,Food and beverage stores,Magasins d'alimentation
Program,D-52801,B,B07,-1,-1,1,32,522,Credit intermediation and related activities,Intermédiation financière et activités connexes
Program,D-52801,B,B07,-1,-1,2,16,523,"Securities, commodity contracts, and other financial investment and related activities","Valeurs mobilières, contrats de marchandises et autres activités d'investissement financier connexes"
Program,D-52801,B,B07,-1,-1,3,8,524,Insurance carriers and related activities,Sociétés d'assurance et activités connexes
Program,D-52801,B,B07,-1,-1,3,8,722,Food services and drinking places,Services de restauration et débits de boissons
Program,D-52801,B,B07,-1,-1,5,6,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,D-52803,B,B07,-1,-1,1,71,524,Insurance carriers and related activities,Sociétés d'assurance et activités connexes
Program,D-52803,B,B07,-1,-1,2,5,722,Food services and drinking places,Services de restauration et débits de boissons
Program,D-52803,B,B07,-1,-1,3,3,522,Credit intermediation and related activities,Intermédiation financière et activités connexes
Program,D-52803,B,B07,-1,-1,4,2,561,Administrative and support services,Services administratifs et services de soutien
Program,D-52803,B,B07,-1,-1,5,2,445,Food and beverage stores,Magasins d'alimentation
Program,G-70100,B,B07,-1,-1,1,22,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,G-70100,B,B07,-1,-1,2,11,722,Food services and drinking places,Services de restauration et débits de boissons
Program,G-70100,B,B07,-1,-1,3,7,524,Insurance carriers and related activities,Sociétés d'assurance et activités connexes
Program,G-70100,B,B07,-1,-1,4,6,522,Credit intermediation and related activities,Intermédiation financière et activités connexes
Program,G-70100,B,B07,-1,-1,5,5,561,Administrative and support services,Services administratifs et services de soutien
Program,G-70101,B,B07,-1,-1,1,18,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,G-70101,B,B07,-1,-1,2,13,522,Credit intermediation and related activities,Intermédiation financière et activités connexes
Program,G-70101,B,B07,-1,-1,3,7,611,Educational services,Services d'enseignement
Program,G-70101,B,B07,-1,-1,3,7,911,Federal government public administration,Administration publique fédérale
Program,G-70101,B,B07,-1,-1,3,7,912,Provincial and territorial public administration,Administrations publiques provinciales et territoriales
Program,G-70102,B,B07,-1,-1,1,57,522,Credit intermediation and related activities,Intermédiation financière et activités connexes
Program,G-70102,B,B07,-1,-1,2,9,523,"Securities, commodity contracts, and other financial investment and related activities","Valeurs mobilières, contrats de marchandises et autres activités d'investissement financier connexes"
Program,G-70102,B,B07,-1,-1,3,6,521,Monetary authorities - central bank,Autorités monétaires - banque centrale
Program,G-70102,B,B07,-1,-1,3,6,561,Administrative and support services,Services administratifs et services de soutien
Program,G-70102,B,B07,-1,-1,5,3,334,Computer and electronic product manufacturing,Fabrication de produits informatiques et électroniques
Program,G-70102,B,B07,-1,-1,5,3,417,"Machinery, equipment and supplies merchant wholesalers","Grossistes-marchands de machines, de matériel et de fournitures"
Program,G-70102,B,B07,-1,-1,5,3,445,Food and beverage stores,Magasins d'alimentation
Program,G-70102,B,B07,-1,-1,5,3,446,Health and personal care stores,Magasins de produits de santé et de soins personnels
Program,G-70102,B,B07,-1,-1,5,3,524,Insurance carriers and related activities,Sociétés d'assurance et activités connexes
Program,G-70102,B,B07,-1,-1,5,3,526,Funds and other financial vehicles,Fonds et autres instruments financiers
Program,G-70102,B,B07,-1,-1,5,3,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,G-70102,B,B07,-1,-1,5,3,911,Federal government public administration,Administration publique fédérale
